,power
1358,3370000.1813231315
1359,3370000.289795107
1360,3370001.209284528
1361,3370002.172834708
1362,3370000.82022126
1363,3370000.1906650746
1364,3370000.3931401204
1365,3362114.875970693
1366,2869589.0282646534
1367,3361131.042670769
1368,2620564.547931905
1369,2172709.384131444
1370,1452988.1681062563
1371,1620505.3629999743
1372,1431317.1055470945
1373,960737.24090459
1374,1054561.8581136223
1375,1018176.9554781656
1376,1382377.4917054246
1377,854898.7193827037
1378,611270.6367656833
1379,502093.3517264889
1380,347367.33774560096
1381,177886.94134939084
1382,215356.50835166263
1383,163425.65958781977
1384,120297.25701578172
1385,91150.2804608719
1386,272666.629012574
1387,264140.8899968589
1388,147541.3053653446
1389,174009.73665478214
1390,272941.6415466757
1391,334489.7456017743
1392,387649.8826479676
1393,533281.9034960904
1394,643170.8530210559
1395,969434.2394078918
1396,1277926.363575376
1397,1624010.6811850618
1398,1995733.7213236608
1399,2663795.0424388954
1400,2916609.5897607217
1401,3206924.152387982
1402,3370000.052232963
1403,3370000.145206749
1404,3370000.215441692
1405,3370000.5260140165
1406,3370000.410166602
1407,3370000.2347495803
1408,3370000.198939242
1409,3370000.261500626
1410,3370000.1869960804
1411,3322827.98436257
1412,3370000.155702421
1413,3370000.2610577275
1414,3370000.361532096
1415,3370001.308381209
1416,3370002.054263553
1417,3370000.263720334
1418,3370000.212039366
1419,3370000.3425467247
1420,3370001.1069197566
1421,3370001.5920709926
1422,3370001.601230704
1423,3370001.8711524345
1424,3370002.1732741804
1425,3370001.953532446
1426,3370001.641352223
1427,3370000.95873321
1428,3370000.345049884
1429,3370000.189017797
1430,3370000.1889054263
1431,3370000.263803699
1432,3370000.211701401
1433,3370000.174883015
1434,3370000.1375507046
1435,3370000.907758059
1436,3370002.076126768
1437,3370001.928536404
1438,3370001.7910009623
1439,3370001.5705919284
1440,3370001.8160891403
1441,3370001.4953373573
1442,3370001.79503874
1443,3370002.032997661
1444,3370001.9378084987
1445,3370002.1742304065
1446,3370002.1690283557
1447,3370001.97041542
1448,3370002.1735880915
1449,3370002.0764719257
1450,3370002.0476226737
1451,3370002.173631552
1452,3370001.806077641
1453,3370000.4860963733
1454,3370000.245999154
1455,3370000.268144089
1456,3370000.166447747
1457,3370000.054299772
1458,3370000.5140945967
1459,3370000.820924294
1460,3370002.131547224
1461,3370002.1250346974
1462,3370002.1281494405
1463,3370000.6125675435
1464,3370000.084982822
1465,3322828.6371726794
1466,1178275.898138755
1467,3370000.0801761337
1468,3370000.2139500338
1469,3370000.089414368
1470,3370000.093025446
1471,3370000.126252601
1472,3370000.218643402
1473,3370000.145772582
1474,3370000.685438315
1475,3370000.115070559
1476,3370000.2071399475
1477,3370000.902967302
1478,3370001.7762950715
1479,3370001.4764496963
1480,3370000.4835654283
1481,3370000.186209884
1482,3370000.0742237526
1483,3156822.1768491617
1484,1828047.5903338576
1485,1480145.3301024532
1486,1224530.0623278343
1487,1559595.2882324895
1488,943709.3146240358
1489,927913.019670792
1490,1170027.3895447915
1491,1223552.848252537
1492,1100952.6108014318
1493,822758.148871903
1494,1052392.5716727984
1495,937026.2672180694
1496,1239079.176813756
1497,1373511.7162575345
1498,1461269.2182407198
1499,1060182.390718728
1500,1584284.7128311396
1501,1846414.726361981
1502,1721587.6236175853
1503,973553.9165336546
1504,586572.1647436806
1505,887107.6574302362
1506,614283.4201268249
1507,640414.484377809
1508,432396.0514402096
1509,198662.19155205452
1510,249285.17614873944
1511,199122.00180243936
1512,199877.344021208
1513,183907.66020481547
1514,173757.5751322069
1515,196987.25904715087
1516,249755.575455359
1517,292918.44257560023
1518,278913.5858794441
1519,391482.8628789873
1520,519838.6143291448
1521,596648.9622627161
1522,705358.6972059411
1523,707820.1080607309
1524,667035.137842416
1525,631239.3993669625
1526,678954.3393116147
1527,757406.8362882677
1528,749889.1598156525
1529,825019.8501929534
1530,770800.8389367559
1531,666744.9624697539
1532,581063.5300513956
1533,651294.9017295283
1534,618137.0924105343
1535,839681.1007949675
1536,996002.292355425
1537,799218.559033587
1538,854116.1335032202
1539,1047758.124613688
1540,962751.2798879028
1541,821836.6545613644
1542,733035.617492008
1543,815972.656212765
1544,1251673.902236254
1545,1396562.897917847
1546,1642219.0904149704
1547,2113312.7961611226
1548,1907247.1274953384
1549,2127178.334507912
1550,1420559.7745865749
1551,906572.7556948178
1552,515206.7659125597
1553,525252.4157548663
1554,980145.3574566524
1555,554168.9269412538
1556,303643.480366106
1557,309092.3669654468
1558,248308.23227364043
1559,223995.14553691252
1560,262097.8611653789
1561,218518.61524695304
1562,166069.30984860662
1563,201617.9736511707
1564,227250.1090534196
1565,309773.4759740787
1566,441070.9582650553
1567,479141.6636036491
1568,685965.6579605613
1569,923627.0511112864
1570,876986.1257228486
1571,856116.1312349867
1572,912733.736387736
1573,961286.4660059254
1574,511958.502381353
1575,506364.2306418989
1576,574547.1425166022
1577,596716.1787479796
1578,972913.0849493505
1579,1034742.2560891338
1580,1624919.3808324374
1581,2033477.3367263572
1582,2525339.640092512
1583,2786582.9053199124
1584,3367391.815645216
1585,3312383.283739292
1586,3370000.1341303107
1587,3370000.097726448
1588,3361631.894348373
1589,3202175.07546825
1590,3368536.6547445417
1591,3370000.1477678693
1592,3370000.2169818687
1593,3370000.332647501
1594,3370000.4984865584
1595,3370000.2880962235
1596,3370000.9077584106
1597,3370000.902133012
1598,3370000.958733069
1599,3214522.6469653803
1600,2850975.508530674
1601,3370000.061657641
1602,3368965.94391647
1603,3101490.488172284
1604,3370000.090627231
1605,3370000.1779628275
1606,3370000.5101215704
1607,3370001.144307005
1608,3370002.0113450717
1609,3370002.0123394867
1610,3370000.2778879483
1611,3254066.015856832
1612,3370000.090219901
1613,3116164.4192028674
1614,3365137.927643374
1615,3370001.4130555065
1616,3370001.574066611
1617,3370001.993301571
1618,3370001.0448571183
1619,3370000.3672437966
1620,3370000.1783251525
1621,3370000.1373599567
1622,3370000.120071331
1623,3256676.9516489427
1624,2726825.996722028
1625,2482167.678347902
1626,1903073.785202272
1627,1310932.370948236
1628,617506.4432350837
1629,1907966.6823704448
1630,1802249.5701344295
1631,1824121.6924860312
1632,1606744.1987049887
1633,2053349.9957499327
1634,1709016.7204006312
1635,1087378.6942447703
1636,899340.3257209944
1637,783876.0329640366
1638,781882.9409251177
1639,415828.6539310315
1640,255761.92396012385
1641,135811.6025118177
1642,111133.09019859358
1643,349145.2225562842
1644,612601.8692952131
1645,326074.5996696505
1646,168953.2974133584
1647,357662.09029473935
1648,496619.3558332905
1649,552380.4160019428
1650,707521.797813243
1651,551869.4409813163
1652,312361.6542444198
1653,360283.7814979249
1654,161202.5987077286
1655,0.0
1656,116207.86439581144
1657,93334.7557536981
1658,0.0
1659,0.0
1660,0.0
1661,0.0
1662,0.0
1663,0.0
1664,0.0
1665,0.0
1666,89228.73858521457
1667,104087.00236779952
1668,81666.74871484579
1669,129614.31701152225
1670,200961.1337685581
1671,0.0
1672,0.0
1673,209066.2997906315
1674,434623.09872016055
1675,754935.2140045937
1676,929788.0568052714
1677,959547.1329521304
1678,793602.7430718387
1679,1409566.0399698706
1680,2318844.898011396
1681,3368500.8752804985
1682,3370000.173796045
1683,3370000.1653703414
1684,3370000.1929489714
1685,3370000.449741911
1686,3370000.9260385665
1687,3370000.4117775084
1688,3370000.363164261
1689,2764567.100885752
1690,1405074.0773383626
1691,605314.9958141216
1692,3370001.3849791
1693,3370005.0605439977
1694,3370008.722689746
1695,3370000.0451539066
1696,3370000.0452372925
1697,3370001.486011625
1698,3370000.306217984
1699,3370000.43748404
1700,3370001.819030778
1701,3370001.9536054004
1702,3370002.047377131
1703,3370001.8165131174
1704,3370000.4182197545
1705,3370001.847818793
1706,3370002.172709141
1707,3370001.106282033
1708,3370000.259906297
1709,3370000.2384698763
1710,3330444.711592756
1711,2549881.98221838
1712,2202688.2815907225
1713,2532255.9400179903
1714,1770503.887356322
1715,1612456.463491202
1716,1506654.734696321
1717,1829029.0031048963
1718,1491714.5745669573
1719,1145908.523669626
1720,861246.6394445031
1721,720757.606792789
1722,656299.8009234415
1723,592551.0891118251
1724,661304.7726532192
1725,613512.7120148627
1726,751795.7007229197
1727,960462.542298903
1728,963392.0418958082
1729,986018.922846662
1730,1088909.5740442416
1731,1184331.667141073
1732,1187150.724172665
1733,1430253.1897967802
1734,1563996.601112705
1735,1352440.8294143733
1736,1383796.0318538223
1737,1415949.520286397
1738,1422096.5543906768
1739,1592853.1074139955
1740,1881343.9521108551
1741,2066093.0121944745
1742,2477989.4904964888
1743,2250461.7939120084
1744,2145717.857783282
1745,2179282.436703082
1746,1758206.4681755535
1747,1919047.219586607
1748,1941514.028801134
1749,1961606.4909327768
1750,2238919.2821021536
1751,2422744.8267708938
1752,2625278.591583967
1753,3370000.099821312
1754,3370000.1911518387
1755,3370000.1628902256
1756,3370000.16089798
1757,3370000.177212281
1758,3370000.1926494045
1759,3370000.577946008
1760,3370000.187595109
1761,3370000.208291052
1762,3370000.3315051678
1763,3370000.3786441693
1764,3370000.194596302
1765,3370000.6378242797
1766,3370000.8021364496
1767,3370000.9650606588
1768,3370001.1812357525
1769,3370000.199276151
1770,3370000.169232818
1771,3370000.227267791
1772,3370000.199014106
1773,3370000.224242518
1774,3370000.952053435
1775,3370001.1070132884
1776,3370000.7314457726
1777,3370001.0093905884
1778,3370000.7972727744
1779,3370001.913087553
1780,3370002.074917506
1781,3370001.055094031
1782,3370000.311432829
1783,3318258.705284181
1784,1761895.693383231
1785,603913.6301188003
1786,385497.07854804303
1787,322442.05340514064
1788,1769274.1656606942
1789,3370000.4136180454
1790,1028928.3246323854
1791,0.0
1792,797375.5871666473
1793,2195955.1069511203
1794,3370001.3226748016
1795,3370001.309933974
1796,3370001.4753522165
1797,3370001.8454995016
1798,3370001.325463794
1799,3370000.601010096
1800,3370001.6533481022
1801,3370000.8128249277
1802,3370000.970555861
1803,3370000.2425333746
1804,3370001.678251514
1805,3370001.927124076
1806,3370001.8370939703
1807,3370002.113786458
1808,3370001.5161153884
1809,3370000.243873329
1810,3370000.1961686867
1811,3370000.0479339687
1812,2822209.73414536
1813,2070340.4517364665
1814,1456519.8180023942
1815,864638.0107226374
1816,958997.8163029024
1817,1025088.5683104816
1818,856116.1834099293
1819,478855.9489805812
1820,134295.52360036343
1821,315086.088462661
1822,0.0
1823,0.0
1824,0.0
1825,640487.0492563756
1826,784115.2709792783
1827,931841.6872730696
1828,1750008.270704612
1829,2056232.471846412
1830,2600267.608411582
1831,3147798.6410108693
1832,3370000.1395124
1833,3370000.1941470224
1834,3370000.2021215926
1835,3370000.258666163
1836,3370000.5844728025
1837,3370001.4084512866
1838,3370002.17303754
1839,3370002.122234932
1840,3370002.069889792
1841,3370002.012744349
1842,3370001.629658123
1843,3370002.054061224
1844,3370002.049004791
1845,3370002.0356305
1846,3370001.748611855
1847,3370001.0611286047
1848,3370000.417409157
1849,3370000.4796191365
1850,3370001.716315346
1851,3370002.060406228
1852,3370001.512219984
1853,3370000.811216555
1854,3370000.70971923
1855,3370000.16791146
1856,3370000.147440952
1857,3370000.122136454
1858,3039320.177362584
1859,2533680.40909311
1860,1544128.107555475
1861,428865.2826259389
1862,355242.05787246185
1863,235090.00209127477
1864,428485.03458570846
1865,714046.7282433074
1866,725333.254333232
1867,649699.0691951596
1868,813040.7156779456
1869,1022016.7693965866
1870,1180259.691232746
1871,1458468.266288191
1872,1675785.71444091
1873,1915018.013913752
1874,2245011.1668976764
1875,2075953.5525425344
1876,1647147.5911556028
1877,1316203.4705102523
1878,957166.8364850668
1879,759001.3226757024
1880,414416.3481435403
1881,318945.7013348122
1882,141577.30509243102
1883,147399.31225598592
1884,152426.10847755813
1885,143480.10182019096
1886,234355.0087940188
1887,414253.3794209967
1888,621850.5179811124
1889,965039.9515624192
1890,811951.649836069
1891,670734.4495090517
1892,540371.9600818281
1893,602932.7803519835
1894,710654.4626664438
1895,767532.0531862344
1896,841072.3873830982
1897,879333.9737978652
1898,990434.621306139
1899,1062844.674574248
1900,1061266.9708319367
1901,1092787.817838371
1902,1259065.573666639
1903,1256595.7822029688
1904,1237233.3588885523
1905,1037503.1843914748
1906,1160003.9591788566
1907,1375994.1248717306
1908,1830991.817430444
1909,2224811.7071046517
1910,2796018.3663669843
1911,3085851.758871155
1912,3018468.293732109
1913,3238030.485111988
1914,2976109.034334477
1915,2826534.185209561
1916,3052449.581628095
1917,3370000.10319624
1918,3370000.1579886302
1919,3370000.165593948
1920,3370000.204180764
1921,3370000.5558108347
1922,3370001.07739775
1923,3370000.8318227665
1924,3370000.3381958487
1925,3370000.2564515453
1926,3370000.204255597
1927,3370000.1657972494
1928,3370000.1500907107
1929,3370000.148503551
1930,3257547.365127886
1931,2536351.057155881
1932,1691769.8817580964
1933,1281967.7939766934
1934,1755336.9353681926
1935,1151859.9781272337
1936,1410393.58989161
1937,1800426.839058566
1938,1735661.1532204992
1939,1591554.865653172
1940,1904224.978599867
1941,2259532.7774307565
1942,2555579.431220868
1943,2670699.1059714383
1944,3367928.4396316865
1945,3368965.954649236
1946,3351116.901155637
1947,3034107.138878539
1948,2222246.3232881124
1949,1802109.419585564
1950,1843470.3478422333
1951,1473082.0887652342
1952,1190387.4403198154
1953,1327477.2760313514
1954,1334839.843346706
1955,874899.1627965216
1956,669573.8843858283
1957,837417.9252642029
1958,936110.788294899
1959,1691103.7435835674
1960,2163478.3524119025
1961,2456403.2310922523
1962,3370000.1368150995
1963,3370000.1929115173
1964,2885569.9889658648
1965,3191489.9967034794
1966,3097629.209874701
1967,3370000.196692897
1968,3370000.217751936
1969,3370000.174236002
1970,3370000.936585838
1971,3370000.0837027123
1972,2985262.7715670117
1973,2347860.002094168
1974,1453840.608446678
1975,1733201.7262258255
1976,1905232.4670963616
1977,1558212.1427826388
1978,1174308.2910686517
1979,854637.8794522963
1980,715800.7206205028
1981,842463.7157111829
1982,958814.7058706057
1983,775903.3905479254
1984,674329.8278495233
1985,1127386.1299584825
1986,804747.41431951
1987,458497.6133827265
1988,583885.0128268648
1989,835910.0830566305
1990,786267.9283770794
1991,629067.3732044925
1992,519297.22263708815
1993,477141.3617581435
1994,629838.084119091
1995,665511.9195110006
1996,660216.7724085613
1997,709908.6258849483
1998,566955.9146374569
1999,766974.0129279357
2000,781484.261924912
2001,530407.516663783
2002,535262.0284712673
2003,348088.1114162296
2004,437998.9497918478
2005,460899.4109174488
2006,557490.4293721861
2007,1150189.3876056694
2008,1323681.0266035805
2009,1688173.4122766915
2010,2858496.1066119806
2011,3002044.2036137
2012,2883502.070790629
2013,3187690.773159929
2014,3370000.145778933
2015,3370000.206365929
2016,3370000.4260425414
2017,3370000.4421491227
2018,3370000.443299711
2019,3370000.2707129368
2020,3370000.1758147525
2021,3349811.4550199187
2022,2874101.1915798457
2023,2756981.849224407
2024,2404915.1664464995
2025,973645.4937212968
2026,2475029.9007294364
2027,3370000.1348848552
2028,3370001.3219412216
2029,3370000.1608152487
2030,3370001.0719025894
2031,3370002.1640391173
2032,3370002.0988745736
2033,3370001.7399380864
2034,3370000.188868002
2035,3370001.142113898
2036,3370001.128220417
2037,3370002.1721779
2038,3370002.1731196344
2039,3370002.110849576
2040,3370002.11358292
2041,3370002.08373322
2042,3370001.724678341
2043,3370001.782639005
2044,3370001.39008255
2045,3370000.27058092
2046,3370000.226078185
